HomeTeam,VisitingTeam,Home_Matches_Wo,Visitor_Matches_won,winner,loser,matchdate,scorecrdid,descr,positionplayed,score,winnersTeamName,losersTeamName,hteamid,vteamid,MatchdateOrderBy,PositionOrderBy,ScoreCardIDOrderBy
Harvard University,"Rochester, University of",9,0,"Brownell, Timmy ","Sim Wei Jie, Marcus ",1/26/2020,135725,CSA Men,5,"11-6,11-7,11-7",Harvard University,"Rochester, University of",25324,25326,1/26/2020,5,135725
Harvard University,"Rochester, University of",9,0,"Corcoran, Adam ","Van der Pluijm, Thijs ",1/26/2020,135725,CSA Men,6,"11-5,8-11,11-3,10-12,11-7",Harvard University,"Rochester, University of",25324,25326,1/26/2020,6,135725
Harvard University,"Rochester, University of",9,0,"Gosset, Julien ","Martin, Sergio ",1/26/2020,135725,CSA Men,7,"11-5,11-5,11-8",Harvard University,"Rochester, University of",25324,25326,1/26/2020,7,135725
Harvard University,"Rochester, University of",9,0,"Menon, Ayush ","Carrillo, Emilio ",1/26/2020,135725,CSA Men,8,"11-2,11-2,11-8",Harvard University,"Rochester, University of",25324,25326,1/26/2020,8,135725
Harvard University,"Rochester, University of",9,0,"Rotzoll, Liam ","Iyer, Siddhant ",1/26/2020,135725,CSA Men,9,"11-5,11-5,11-6",Harvard University,"Rochester, University of",25324,25326,1/26/2020,9,135725
Harvard University,"Rochester, University of",9,0,"Ong, John Finley ","Riedelsheimer, Alexander ",1/26/2020,135725,CSA Men,10,"11-6,14-12,13-11",Harvard University,"Rochester, University of",25324,25326,1/26/2020,10,135725
Yale University,George Washington University,8,1,"Lovejoy, Spencer W.","Montaser, Moustafa ",1/26/2020,135830,CSA Men,1,4-Nov,Yale University,George Washington University,25325,25362,1/26/2020,1,135830
Yale University,George Washington University,8,1,"Gill, Harrison ","Khan, Salim ",1/26/2020,135830,CSA Men,2,"11-5,15-13,11-9",Yale University,George Washington University,25325,25362,1/26/2020,2,135830
Yale University,George Washington University,8,1,"Yee Xian, Siow ","Oakley, Jamie ",1/26/2020,135830,CSA Men,3,"11-6,11-6,11-8",Yale University,George Washington University,25325,25362,1/26/2020,3,135830
Yale University,George Washington University,8,1,"McCafferty, Calvin ","De Larrauri, Inaki ",1/26/2020,135830,CSA Men,4,"6-11,7-11,11-8,11-5,11-9",Yale University,George Washington University,25325,25362,1/26/2020,4,135830
Yale University,George Washington University,8,1,"Kim, Eric ","Thabet, Karim ",1/26/2020,135830,CSA Men,5,"11-8,11-1,11-2",Yale University,George Washington University,25325,25362,1/26/2020,5,135830
Yale University,George Washington University,8,1,"Carney, Tyler M.","Varela, David ",1/26/2020,135830,CSA Men,6,"11-4,9-11,11-4,13-11",Yale University,George Washington University,25325,25362,1/26/2020,6,135830
Yale University,George Washington University,8,1,"Rhee, Jacob ","Stauffer, Lucas ",1/26/2020,135830,CSA Men,7,"11-5,9-11,11-5,11-7",Yale University,George Washington University,25325,25362,1/26/2020,7,135830
Yale University,George Washington University,8,1,"Laguna, Juan S.","Chu, Janson ",1/26/2020,135830,CSA Men,8,"11-9,11-8,11-13,11-8",George Washington University,Yale University,25325,25362,1/26/2020,8,135830
Yale University,George Washington University,8,1,"Feeley, Patrick F.","Saeed, Abbas A",1/26/2020,135830,CSA Men,9,"11-4,11-3,11-9",Yale University,George Washington University,25325,25362,1/26/2020,9,135830
Yale University,George Washington University,8,1,"Laird, Geordie ","Turner, Samuel R",1/26/2020,135830,CSA Men,10,"9-11,11-9,11-7,11-8",George Washington University,Yale University,25325,25362,1/26/2020,10,135830
Hamilton College,Denison University,9,0,"Suratt, Tate ","Bekhiet, Ibrahim ",1/26/2020,136445,CSA Men,1,"11-7,11-9,9-11",Hamilton College,Denison University,25358,25351,1/26/2020,1,136445
Hamilton College,Denison University,9,0,"Sondhi, Callum G.","Rosenberg, Henry ",1/26/2020,136445,CSA Men,2,"11-9,11-3,11-4",Hamilton College,Denison University,25358,25351,1/26/2020,2,136445
Hamilton College,Denison University,9,0,"Somerby, Rufus ","Bekhiet, Abdallah ",1/26/2020,136445,CSA Men,3,"5-11,11-7,15-13,7-11,11-9",Hamilton College,Denison University,25358,25351,1/26/2020,3,136445
Hamilton College,Denison University,9,0,"Chaix, Tristan ","Ferrick, Michael J.",1/26/2020,136445,CSA Men,4,"11-3,11-4,11-4",Hamilton College,Denison University,25358,25351,1/26/2020,4,136445
Hamilton College,Denison University,9,0,"Hadar, Aaron J","Reifschneider, Mario ",1/26/2020,136445,CSA Men,5,"11-6,11-6,11-7",Hamilton College,Denison University,25358,25351,1/26/2020,5,136445
Hamilton College,Denison University,9,0,"Conzelman, Nicholas R.","Poole, D. Graham ",1/26/2020,136445,CSA Men,6,"11-9,11-7,11-4",Hamilton College,Denison University,25358,25351,1/26/2020,6,136445
Hamilton College,Denison University,9,0,"Peters, Tripp W","Quigley, Reece ",1/26/2020,136445,CSA Men,7,"11-4,11-2,11-2",Hamilton College,Denison University,25358,25351,1/26/2020,7,136445
Hamilton College,Denison University,9,0,"Jordan, Will ","Mehm, Maximilian ",1/26/2020,136445,CSA Men,8,"11-2,11-3,11-2",Hamilton College,Denison University,25358,25351,1/26/2020,8,136445
Hamilton College,Denison University,9,0,"Constable, Oliver ","Chin Lee, Michael ",1/26/2020,136445,CSA Men,9,"11-6,11-2,11-3",Hamilton College,Denison University,25358,25351,1/26/2020,9,136445
Hamilton College,Denison University,9,0,"Nielsen, Graham F.",unknown2,1/26/2020,136445,CSA Men,10,"11-0,11-0,11-0",Hamilton College,Denison University,25358,25351,1/26/2020,10,136445
MIT,Colby College,5,4,"Vorlicek, Ondrej ","Sanger, Aman ",1/26/2020,136473,CSA Men,1,"11-4,4-11,13-11,11-4",Colby College,MIT,25350,25333,1/26/2020,1,136473
MIT,Colby College,5,4,"Tymkiw, Dylan A","O'Connor, Joe C.",1/26/2020,136473,CSA Men,2,"7-11,4-7",Colby College,MIT,25350,25333,1/26/2020,2,136473
MIT,Colby College,5,4,"Martin, Henry ","Spafford, Alex ",1/26/2020,136473,CSA Men,3,"11-8,11-5,11-3",MIT,Colby College,25350,25333,1/26/2020,3,136473
MIT,Colby College,5,4,"Kramer, Eli W","Holding, Chase ",1/26/2020,136473,CSA Men,4,"11-8,11-9,5-11,11-4",MIT,Colby College,25350,25333,1/26/2020,4,136473
MIT,Colby College,5,4,"Kurtin, Alexander ","Wu, William ",1/26/2020,136473,CSA Men,5,"11-9,11-2,4-11,11-7",Colby College,MIT,25350,25333,1/26/2020,5,136473
MIT,Colby College,5,4,"Levin, Brad A.","Vanderhorst, Jack ",1/26/2020,136473,CSA Men,6,"7-11,9-11,12-10,11-9,11-2",MIT,Colby College,25350,25333,1/26/2020,6,136473
MIT,Colby College,5,4,"Lamp, Keith ","Brodo, Jason D.",1/26/2020,136473,CSA Men,7,"13-15,11-7,11-3,11-4",MIT,Colby College,25350,25333,1/26/2020,7,136473
MIT,Colby College,5,4,"McManus, Matt ","Beauregard, Charlie ",1/26/2020,136473,CSA Men,8,"11-5,11-9,11-8",MIT,Colby College,25350,25333,1/26/2020,8,136473
MIT,Colby College,5,4,"Santoro, Ryan ","Williamson, Robert ",1/26/2020,136473,CSA Men,9,"13-11,11-9,4-11,8-11,11-8",Colby College,MIT,25350,25333,1/26/2020,9,136473
MIT,Colby College,5,4,"Das, Neel ","Voldman, Duda ",1/26/2020,136473,CSA Men,10,"11-7,11-7,11-9",MIT,Colby College,25350,25333,1/26/2020,10,136473
Tufts University Men,Williams College,3,6,"Valia, Kunal ","Bassil, Jacob ",1/26/2020,136498,CSA Men,1,"11-9,11-8,11-7",Tufts University Men,Williams College,25369,25344,1/26/2020,1,136498
Tufts University Men,Williams College,3,6,"Khosrowshahi, Wyatt ","Kumar, Raghav ",1/26/2020,136498,CSA Men,2,"11-7,11-9,11-7",Williams College,Tufts University Men,25369,25344,1/26/2020,2,136498
Tufts University Men,Williams College,3,6,"Jeyabalan, Sanjeev ","Pal, Udai ",1/26/2020,136498,CSA Men,3,"12-10,11-6,13-11",Tufts University Men,Williams College,25369,25344,1/26/2020,3,136498
Tufts University Men,Williams College,3,6,"Means, William W","Rodriguez, K. Marco ",1/26/2020,136498,CSA Men,4,"11-8,11-4,11-7",Williams College,Tufts University Men,25369,25344,1/26/2020,4,136498
Tufts University Men,Williams College,3,6,"Shuck, Carl W.","LaDow, Konrad ",1/26/2020,136498,CSA Men,5,"11-9,11-9,12-10",Williams College,Tufts University Men,25369,25344,1/26/2020,5,136498
Tufts University Men,Williams College,3,6,"Solecki, A.J. ","O'Shea, Dillon ",1/26/2020,136498,CSA Men,6,"11-4,11-1,15-13",Williams College,Tufts University Men,25369,25344,1/26/2020,6,136498
Tufts University Men,Williams College,3,6,"Jaikishan, Vivaan ","Smith, Claude ",1/26/2020,136498,CSA Men,7,"11-5,11-0,11-7",Tufts University Men,Williams College,25369,25344,1/26/2020,7,136498
Tufts University Men,Williams College,3,6,"Pincus, David ","Awan, Salik ",1/26/2020,136498,CSA Men,8,"11-6,11-4,8-11,11-8",Williams College,Tufts University Men,25369,25344,1/26/2020,8,136498
Tufts University Men,Williams College,3,6,"Merrill, Charles ","Dewire, William F.",1/26/2020,136498,CSA Men,9,"9-11,11-7,11-4,12-10",Williams College,Tufts University Men,25369,25344,1/26/2020,9,136498
Tufts University Men,Williams College,3,6,"Van Eck, Tucker ","Wind, Connor P.",1/26/2020,136498,CSA Men,10,"11-8,11-6,11-7",Williams College,Tufts University Men,25369,25344,1/26/2020,10,136498
Amherst College,Haverford College,9,0,"Armour, Robinson J.","Chase, Davis ",1/26/2020,148699,CSA Men,1,"12-10,8-11,11-5,11-7",Amherst College,Haverford College,25335,25359,1/26/2020,1,148699
Amherst College,Haverford College,9,0,"Lichtmacher, Adam W.","Dougherty, James F",1/26/2020,148699,CSA Men,2,"11-2,11-7,11-5",Amherst College,Haverford College,25335,25359,1/26/2020,2,148699
Amherst College,Haverford College,9,0,"Sutherby, Charlie M.","Crawford, Quinton Ayres ",1/26/2020,148699,CSA Men,3,"11-6,11-5,10-12,11-2",Amherst College,Haverford College,25335,25359,1/26/2020,3,148699
Amherst College,Haverford College,9,0,"Mosse, Nathaniel A","Miller, Wallace T",1/26/2020,148699,CSA Men,4,"12-10,11-8,11-9",Amherst College,Haverford College,25335,25359,1/26/2020,4,148699
Amherst College,Haverford College,9,0,"Nagaraj, Pavan ","Reedich, Keil ",1/26/2020,148699,CSA Men,5,"11-6,11-9,11-7",Amherst College,Haverford College,25335,25359,1/26/2020,5,148699
Amherst College,Haverford College,9,0,"Leung, Andrew D","Collins, John V",1/26/2020,148699,CSA Men,6,"11-0,11-3,11-1",Amherst College,Haverford College,25335,25359,1/26/2020,6,148699
Amherst College,Haverford College,9,0,"Ford, Mitchell ","Weinberg, Alden ",1/26/2020,148699,CSA Men,7,"11-5,9-11,11-9,11-7",Amherst College,Haverford College,25335,25359,1/26/2020,7,148699
Amherst College,Haverford College,9,0,"Parikh, Arnav ","Wang, Nathan ",1/26/2020,148699,CSA Men,8,"11-2,11-4,12-10",Amherst College,Haverford College,25335,25359,1/26/2020,8,148699
Amherst College,Haverford College,9,0,"Hussain, Shayan ","Walker, Khalil ",1/26/2020,148699,CSA Men,9,"11-6,11-2,11-4",Amherst College,Haverford College,25335,25359,1/26/2020,9,148699
Amherst College,Haverford College,9,0,"Bathija, Rohil P","Witkin, Aaron E",1/26/2020,148699,CSA Men,10,"11-3,11-5,11-5",Amherst College,Haverford College,25335,25359,1/26/2020,10,148699
Johns Hopkins University,Vanderbilt University,7,2,"Daniel, William Q","William, Tiwana ",1/26/2020,149070,CSA Men,1,"11-8,11-6,11-8",Johns Hopkins University,Vanderbilt University,25378,25341,1/26/2020,1,149070
Johns Hopkins University,Vanderbilt University,7,2,"Tritsch, Michael R","Pianka, Matthew J",1/26/2020,149070,CSA Men,2,"11-4,11-9,8-11,7-11,11-3",Johns Hopkins University,Vanderbilt University,25378,25341,1/26/2020,2,149070
Johns Hopkins University,Vanderbilt University,7,2,"Yang, Dokyung ","Boyer, David ",1/26/2020,149070,CSA Men,3,"11-8,3-11,11-7,11-9",Johns Hopkins University,Vanderbilt University,25378,25341,1/26/2020,3,149070
Johns Hopkins University,Vanderbilt University,7,2,"Kent, Bobby ","Osman, Adam ",1/26/2020,149070,CSA Men,4,"10-12,11-13,11-5,11-9,11-6",Vanderbilt University,Johns Hopkins University,25378,25341,1/26/2020,4,149070
Johns Hopkins University,Vanderbilt University,7,2,"Kresge, Schuyler ","Phan, Hai ",1/26/2020,149070,CSA Men,5,"11-4,11-6,11-4",Vanderbilt University,Johns Hopkins University,25378,25341,1/26/2020,5,149070
Johns Hopkins University,Vanderbilt University,7,2,"Spanos, John ",unknown2,1/26/2020,149070,CSA Men,6,"12-10,10-12,11-5,11-5",Johns Hopkins University,Vanderbilt University,25378,25341,1/26/2020,6,149070
Johns Hopkins University,Vanderbilt University,7,2,"Schindler, John ","Bernstein, Meredith ",1/26/2020,149070,CSA Men,7,"11-7,11-7,3-11,11-6",Johns Hopkins University,Vanderbilt University,25378,25341,1/26/2020,7,149070
Johns Hopkins University,Vanderbilt University,7,2,"Khanna, Amol ","LaBarge, Schuyler ",1/26/2020,149070,CSA Men,8,"12-10,11-2,11-3",Johns Hopkins University,Vanderbilt University,25378,25341,1/26/2020,8,149070
Johns Hopkins University,Vanderbilt University,7,2,"Hoffenberg, Louis ","Conway, Sarah ",1/26/2020,149070,CSA Men,9,"11-6,11-6,11-1",Johns Hopkins University,Vanderbilt University,25378,25341,1/26/2020,9,149070
Johns Hopkins University,Vanderbilt University,7,2,unknown1,unknown2,1/26/2020,149070,CSA Men,10,"11-0,11-0,11-0",Johns Hopkins University,Vanderbilt University,25378,25341,1/26/2020,10,149070
Franklin and Marshall College,Naval Academy,8,1,"Lentz, Jonathan R","Parekh, Aryan ",1/29/2020,134886,CSA Men,1,"11-13,11-8,11-9,11-7",Naval Academy,Franklin and Marshall College,25357,25339,1/29/2020,1,134886
Franklin and Marshall College,Naval Academy,8,1,"Jeeva, Sanjay ","Kacergis, Michael P",1/29/2020,134886,CSA Men,2,"11-7,7-11,11-7,11-5",Franklin and Marshall College,Naval Academy,25357,25339,1/29/2020,2,134886
Franklin and Marshall College,Naval Academy,8,1,"Abbas, Shamseldeen A","Randell, Millen ",1/29/2020,134886,CSA Men,3,"7-11,12-10,11-8,12-10",Franklin and Marshall College,Naval Academy,25357,25339,1/29/2020,3,134886
Franklin and Marshall College,Naval Academy,8,1,"Senkel, Yannis ","York, Ryan ",1/29/2020,134886,CSA Men,4,"11-8,11-5,11-6",Franklin and Marshall College,Naval Academy,25357,25339,1/29/2020,4,134886
Franklin and Marshall College,Naval Academy,8,1,"Dukarm, Matthew ","Korn, Ben M.",1/29/2020,134886,CSA Men,5,"11-9,13-11,11-5",Franklin and Marshall College,Naval Academy,25357,25339,1/29/2020,5,134886
Franklin and Marshall College,Naval Academy,8,1,"Advani, Raunak ","Rankin, Thomas B",1/29/2020,134886,CSA Men,6,"11-7,11-3,11-7",Franklin and Marshall College,Naval Academy,25357,25339,1/29/2020,6,134886
Franklin and Marshall College,Naval Academy,8,1,"Hinostroza, Flavio ","Prager, Gus ",1/29/2020,134886,CSA Men,7,"11-6,11-8,14-12",Franklin and Marshall College,Naval Academy,25357,25339,1/29/2020,7,134886
Franklin and Marshall College,Naval Academy,8,1,"Eill, Teddy ","Kacergis, Joe P",1/29/2020,134886,CSA Men,8,"11-7,11-3,11-5",Franklin and Marshall College,Naval Academy,25357,25339,1/29/2020,8,134886
Franklin and Marshall College,Naval Academy,8,1,"Bassett, Kingman ","Prim, Thomas ",1/29/2020,134886,CSA Men,9,"11-2,11-6,11-4",Franklin and Marshall College,Naval Academy,25357,25339,1/29/2020,9,134886
Franklin and Marshall College,Naval Academy,8,1,"Tompkins, Allen C.","Hyer, William M.",1/29/2020,134886,CSA Men,10,"11-2,11-4,11-3",Franklin and Marshall College,Naval Academy,25357,25339,1/29/2020,10,134886
"Pennsylvania, University of",Princeton University,7,2,"Ibrahim, Youssef ","Douglas, Andrew P.",1/29/2020,135835,CSA Men,1,"13-11,15-13,8-11,7-11,14-12",Princeton University,"Pennsylvania, University of",25327,25321,1/29/2020,1,135835
"Pennsylvania, University of",Princeton University,7,2,"Abou El Einen, Aly ","Becker, Cole ",1/29/2020,135835,CSA Men,2,"11-6,11-5,11-9","Pennsylvania, University of",Princeton University,25327,25321,1/29/2020,2,135835
"Pennsylvania, University of",Princeton University,7,2,"Flynn, James ","Raghavan, Adhitya ",1/29/2020,135835,CSA Men,3,"11-5,11-6,11-7","Pennsylvania, University of",Princeton University,25327,25321,1/29/2020,3,135835
"Pennsylvania, University of",Princeton University,7,2,"Huang, Dillon C","Morgan, Gabriel ",1/29/2020,135835,CSA Men,4,"11-7,8-11,11-4,6-11,11-5","Pennsylvania, University of",Princeton University,25327,25321,1/29/2020,4,135835
"Pennsylvania, University of",Princeton University,7,2,"Bhargava, Yash ","Joyce, Duncan ",1/29/2020,135835,CSA Men,5,"11-9,10-12,6-11,11-3,11-7","Pennsylvania, University of",Princeton University,25327,25321,1/29/2020,5,135835
"Pennsylvania, University of",Princeton University,7,2,"Yacobucci, David M","Ezratty, William ",1/29/2020,135835,CSA Men,6,"8-11,11-8,11-9,11-9","Pennsylvania, University of",Princeton University,25327,25321,1/29/2020,6,135835
"Pennsylvania, University of",Princeton University,7,2,"Choudhary, Saksham ","Khatri, Maaz ",1/29/2020,135835,CSA Men,7,"11-5,11-4,11-6","Pennsylvania, University of",Princeton University,25327,25321,1/29/2020,7,135835
"Pennsylvania, University of",Princeton University,7,2,"Cheng, Hao-Chen ","Hagen, Wil ",1/29/2020,135835,CSA Men,8,"7-11,11-6,11-4,10-12,13-11",Princeton University,"Pennsylvania, University of",25327,25321,1/29/2020,8,135835
"Pennsylvania, University of",Princeton University,7,2,"Shahani, Tushar K","Cho, Alastair S",1/29/2020,135835,CSA Men,9,"5-11,12-10,11-7,12-10","Pennsylvania, University of",Princeton University,25327,25321,1/29/2020,9,135835
"Pennsylvania, University of",Princeton University,7,2,"Mukherjee, Arin J.","Cowhey, Brian M",1/29/2020,135835,CSA Men,10,"8-11,11-2,11-3,11-8",Princeton University,"Pennsylvania, University of",25327,25321,1/29/2020,10,135835
Colby College,Bowdoin College Men,5,4,"Vorlicek, Ondrej ","Kanwal, Deven S.",1/29/2020,136353,CSA Men,1,"10-12,11-0,11-1,11-7",Colby College,Bowdoin College Men,25333,25331,1/29/2020,1,136353
Colby College,Bowdoin College Men,5,4,"Tymkiw, Dylan A","Shonrock, Tyler ",1/29/2020,136353,CSA Men,2,"11-6,9-11,11-4,11-4",Colby College,Bowdoin College Men,25333,25331,1/29/2020,2,136353
Colby College,Bowdoin College Men,5,4,"Spafford, Alex ","Milligan, John ",1/29/2020,136353,CSA Men,3,"11-7,11-7,11-8",Colby College,Bowdoin College Men,25333,25331,1/29/2020,3,136353
Colby College,Bowdoin College Men,5,4,"Sobhy, Adham ","Holding, Chase ",1/29/2020,136353,CSA Men,4,"11-9,11-7,6-11,3-11,11-9",Bowdoin College Men,Colby College,25333,25331,1/29/2020,4,136353
Colby College,Bowdoin College Men,5,4,"Leech, Gannon ","Kurtin, Alexander ",1/29/2020,136353,CSA Men,5,"8-11,11-8,12-10,11-5",Bowdoin College Men,Colby College,25333,25331,1/29/2020,5,136353
Colby College,Bowdoin College Men,5,4,"Vanderhorst, Jack ","Claar, Carson ",1/29/2020,136353,CSA Men,6,"11-9,11-5,11-7",Colby College,Bowdoin College Men,25333,25331,1/29/2020,6,136353
Colby College,Bowdoin College Men,5,4,"Somerby, Henry ","Brodo, Jason D.",1/29/2020,136353,CSA Men,7,"11-3,9-11,11-8,9-11,12-10",Bowdoin College Men,Colby College,25333,25331,1/29/2020,7,136353
Colby College,Bowdoin College Men,5,4,"Clark, Drew H.","Beauregard, Charlie ",1/29/2020,136353,CSA Men,8,"8-11,11-9,10-12,11-7,11-8",Bowdoin College Men,Colby College,25333,25331,1/29/2020,8,136353
